Pulsometer RR [Aimar Mun 2015] heart rate raw data exported
Get Pulsometer RR --> https://play.google.com/store/apps/details?id=com.beetlesoft.pulsometer
CSV version format: 1.4
DB version: 1

Title:	BEGUM
Comments:	
Date:	4/30/17 11:03 AM
Duration:	03:30:14'48
Activities:	Ciclo indoor
Max HR:	152
Average HR:	77
Calories:	167
Time format pattern: "yyyy-MM-dd HH:mm:ss.SSS"

Timespan:	Time formatted:	Elapsed time	Heart rate:	Detection:
1493568637717	2017-04-30 11:10:37.717	00:06:40	137	OK
1493568638710	2017-04-30 11:10:38.710	00:06:41	139	OK
1493568640206	2017-04-30 11:10:40.206	00:06:43	140	OK
1493568640706	2017-04-30 11:10:40.706	00:06:43	141	OK
1493568641711	2017-04-30 11:10:41.711	00:06:43	141	OK
1493568642702	2017-04-30 11:10:42.702	00:06:46	141	OK
1493568643704	2017-04-30 11:10:43.704	00:06:47	141	OK
1493568644719	2017-04-30 11:10:44.719	00:06:48	141	OK
1493568645717	2017-04-30 11:10:45.717	00:06:49	141	OK
1493568646709	2017-04-30 11:10:46.709	00:06:49	141	OK
1493568647693	2017-04-30 11:10:47.693	00:06:51	140	OK
1493568648709	2017-04-30 11:10:48.709	00:06:51	140	OK
1493568649704	2017-04-30 11:10:49.704	00:06:53	140	OK
1493568650684	2017-04-30 11:10:50.684	00:06:54	139	OK
1493568651681	2017-04-30 11:10:51.681	00:06:55	139	OK
1493568653175	2017-04-30 11:10:53.175	00:06:56	138	OK
1493568653684	2017-04-30 11:10:53.684	00:06:57	138	OK
1493568654680	2017-04-30 11:10:54.680	00:06:57	138	OK
1493568655690	2017-04-30 11:10:55.690	00:06:58	138	OK
1493568656686	2017-04-30 11:10:56.686	00:06:59	137	OK
1493568657667	2017-04-30 11:10:57.667	00:07:01	137	OK
1493568658705	2017-04-30 11:10:58.705	00:07:02	137	OK
1493568659680	2017-04-30 11:10:59.680	00:07:02	137	OK
1493568661160	2017-04-30 11:11:01.160	00:07:04	137	OK
1493568661665	2017-04-30 11:11:01.665	00:07:04	137	OK
1493568662661	2017-04-30 11:11:02.661	00:07:04	137	OK
1493568663673	2017-04-30 11:11:03.673	00:07:07	137	OK
1493568664653	2017-04-30 11:11:04.653	00:07:07	137	OK
1493568666143	2017-04-30 11:11:06.143	00:07:09	137	OK
1493568666655	2017-04-30 11:11:06.655	00:07:10	138	OK
1493568667648	2017-04-30 11:11:07.648	00:07:11	137	OK
1493568668671	2017-04-30 11:11:08.671	00:07:12	138	OK
1493568670133	2017-04-30 11:11:10.133	00:07:12	137	OK
1493568670633	2017-04-30 11:11:10.633	00:07:12	137	OK
1493568671630	2017-04-30 11:11:11.630	00:07:15	137	OK
1493568672632	2017-04-30 11:11:12.632	00:07:15	137	OK
1493568673626	2017-04-30 11:11:13.626	00:07:17	137	OK
1493568674628	2017-04-30 11:11:14.628	00:07:17	137	OK
1493568675623	2017-04-30 11:11:15.623	00:07:17	137	OK
1493568676622	2017-04-30 11:11:16.622	00:07:20	137	OK
1493568677616	2017-04-30 11:11:17.616	00:07:20	136	OK
1493568679114	2017-04-30 11:11:19.114	00:07:21	136	OK
1493568679618	2017-04-30 11:11:19.618	00:07:23	135	OK
1493568680631	2017-04-30 11:11:20.631	00:07:24	136	OK
1493568681624	2017-04-30 11:11:21.624	00:07:25	135	OK
1493568682608	2017-04-30 11:11:22.608	00:07:26	135	OK
1493568683611	2017-04-30 11:11:23.611	00:07:26	135	OK
1493568685599	2017-04-30 11:11:25.599	00:07:27	135	OK
1493568685607	2017-04-30 11:11:25.607	00:07:28	135	OK
1493568686598	2017-04-30 11:11:26.598	00:07:30	135	OK
1493568687592	2017-04-30 11:11:27.592	00:07:30	135	OK
1493568688652	2017-04-30 11:11:28.652	00:07:32	135	OK
1493568689607	2017-04-30 11:11:29.607	00:07:33	135	OK
1493568690612	2017-04-30 11:11:30.612	00:07:34	134	OK
1493568692081	2017-04-30 11:11:32.081	00:07:34	134	OK
1493568692589	2017-04-30 11:11:32.589	00:07:36	134	OK
1493568693588	2017-04-30 11:11:33.588	00:07:36	135	OK
1493568694597	2017-04-30 11:11:34.597	00:07:38	135	OK
1493568695585	2017-04-30 11:11:35.585	00:07:39	135	OK
1493568697069	2017-04-30 11:11:37.069	00:07:39	135	OK
1493568697580	2017-04-30 11:11:37.580	00:07:41	136	OK
1493568698578	2017-04-30 11:11:38.578	00:07:41	137	OK
1493568699586	2017-04-30 11:11:39.586	00:07:41	138	OK
1493568700598	2017-04-30 11:11:40.598	00:07:44	140	OK
1493568701561	2017-04-30 11:11:41.561	00:07:44	141	OK
1493568702592	2017-04-30 11:11:42.592	00:07:46	142	OK
1493568703556	2017-04-30 11:11:43.556	00:07:47	142	OK
1493568705050	2017-04-30 11:11:45.050	00:07:47	143	OK
1493568705581	2017-04-30 11:11:45.581	00:07:49	143	OK
1493568706559	2017-04-30 11:11:46.559	00:07:49	143	OK
1493568707561	2017-04-30 11:11:47.561	00:07:50	144	OK
1493568708559	2017-04-30 11:11:48.559	00:07:52	145	OK
1493568709544	2017-04-30 11:11:49.544	00:07:52	146	OK
1493568711035	2017-04-30 11:11:51.035	00:07:54	147	OK
1493568711559	2017-04-30 11:11:51.559	00:07:55	148	OK
1493568713030	2017-04-30 11:11:53.030	00:07:55	149	OK
1493568713529	2017-04-30 11:11:53.529	00:07:56	150	OK
1493568714526	2017-04-30 11:11:54.526	00:07:57	151	OK
1493568715528	2017-04-30 11:11:55.528	00:07:57	152	OK
1493568716522	2017-04-30 11:11:56.522	00:08:00	152	OK
1493568718022	2017-04-30 11:11:58.022	00:08:00	152	OK
1493568718528	2017-04-30 11:11:58.528	00:08:01	152	OK
1493568719525	2017-04-30 11:11:59.525	00:08:02	152	OK
1493568720530	2017-04-30 11:12:00.530	00:08:03	151	OK
1493568721530	2017-04-30 11:12:01.530	00:08:04	151	OK
1493568722510	2017-04-30 11:12:02.510	00:08:04	150	OK
1493568723513	2017-04-30 11:12:03.513	00:08:07	150	OK
1493568724528	2017-04-30 11:12:04.528	00:08:07	150	OK
1493568725520	2017-04-30 11:12:05.520	00:08:07	149	OK
1493568726502	2017-04-30 11:12:06.502	00:08:10	149	OK
1493568728041	2017-04-30 11:12:08.041	00:08:10	148	OK
1493568728506	2017-04-30 11:12:08.506	00:08:11	148	OK
1493568729501	2017-04-30 11:12:09.501	00:08:13	148	OK
1493568731051	2017-04-30 11:12:11.051	00:08:14	148	OK
1493568731486	2017-04-30 11:12:11.486	00:08:15	147	OK
1493568732489	2017-04-30 11:12:12.489	00:08:16	147	OK
1493568733487	2017-04-30 11:12:13.487	00:08:17	147	OK
1493568734506	2017-04-30 11:12:14.506	00:08:18	147	OK
1493568735481	2017-04-30 11:12:15.481	00:08:18	147	OK
1493568736491	2017-04-30 11:12:16.491	00:08:19	146	OK
1493568737475	2017-04-30 11:12:17.475	00:08:21	146	OK
1493568738469	2017-04-30 11:12:18.469	00:08:21	145	OK
1493568739469	2017-04-30 11:12:19.469	00:08:23	145	OK
1493568740464	2017-04-30 11:12:20.464	00:08:23	145	OK
1493568741465	2017-04-30 11:12:21.465	00:08:25	145	OK
1493568742467	2017-04-30 11:12:22.467	00:08:26	144	OK
1493568743956	2017-04-30 11:12:23.956	00:08:26	144	OK
1493568744465	2017-04-30 11:12:24.465	00:08:28	144	OK
1493568745459	2017-04-30 11:12:25.459	00:08:29	144	OK
1493568746467	2017-04-30 11:12:26.467	00:08:30	144	OK
1493568747464	2017-04-30 11:12:27.464	00:08:31	143	OK
1493568748460	2017-04-30 11:12:28.460	00:08:32	143	OK
1493568749447	2017-04-30 11:12:29.447	00:08:33	142	OK
1493568750442	2017-04-30 11:12:30.442	00:08:34	141	OK
1493568751473	2017-04-30 11:12:31.473	00:08:35	141	OK
1493568752462	2017-04-30 11:12:32.462	00:08:36	141	OK
1493568753477	2017-04-30 11:12:33.477	00:08:37	141	OK
1493568754463	2017-04-30 11:12:34.463	00:08:38	142	OK
1493568755475	2017-04-30 11:12:35.475	00:08:39	142	OK
1493568756927	2017-04-30 11:12:36.927	00:08:40	142	OK
1493568757433	2017-04-30 11:12:37.433	00:08:41	141	OK
1493568758433	2017-04-30 11:12:38.433	00:08:42	141	OK
1493568759423	2017-04-30 11:12:39.423	00:08:42	141	OK
1493568760436	2017-04-30 11:12:40.436	00:08:44	140	OK
1493568761443	2017-04-30 11:12:41.443	00:08:45	139	OK
1493568762416	2017-04-30 11:12:42.416	00:08:46	139	OK
1493568763409	2017-04-30 11:12:43.409	00:08:47	138	OK
1493568764410	2017-04-30 11:12:44.410	00:08:48	138	OK
1493568765414	2017-04-30 11:12:45.414	00:08:49	138	OK
1493568766425	2017-04-30 11:12:46.425	00:08:50	138	OK
1493568767401	2017-04-30 11:12:47.401	00:08:51	137	OK
1493568768404	2017-04-30 11:12:48.404	00:08:52	137	OK
1493568769903	2017-04-30 11:12:49.903	00:08:52	137	OK
1493568770454	2017-04-30 11:12:50.454	00:08:53	137	OK
1493568771390	2017-04-30 11:12:51.390	00:08:55	137	OK
1493568772414	2017-04-30 11:12:52.414	00:08:56	137	OK
1493568773398	2017-04-30 11:12:53.398	00:08:57	137	OK
1493568774382	2017-04-30 11:12:54.382	00:08:57	137	OK
1493568775385	2017-04-30 11:12:55.385	00:08:57	137	OK
1493568776382	2017-04-30 11:12:56.382	00:09:00	136	OK
1493568777383	2017-04-30 11:12:57.383	00:09:01	136	OK
1493568778375	2017-04-30 11:12:58.375	00:09:02	135	OK
1493568779409	2017-04-30 11:12:59.409	00:09:03	135	OK
1493568780380	2017-04-30 11:13:00.380	00:09:04	134	OK
1493568781365	2017-04-30 11:13:01.365	00:09:05	134	OK
1493568782861	2017-04-30 11:13:02.861	00:09:05	134	OK
1493568783365	2017-04-30 11:13:03.365	00:09:05	134	OK
1493568784362	2017-04-30 11:13:04.362	00:09:08	133	OK
1493568785355	2017-04-30 11:13:05.355	00:09:09	134	OK
1493568786355	2017-04-30 11:13:06.355	00:09:10	135	OK
1493568787351	2017-04-30 11:13:07.351	00:09:11	135	OK
1493568788354	2017-04-30 11:13:08.354	00:09:12	136	OK
1493568789347	2017-04-30 11:13:09.347	00:09:13	137	OK
1493568790351	2017-04-30 11:13:10.351	00:09:13	138	OK
1493568791340	2017-04-30 11:13:11.340	00:09:15	140	OK
1493568792341	2017-04-30 11:13:12.341	00:09:16	141	OK
1493568793835	2017-04-30 11:13:13.835	00:09:17	141	OK
1493568794358	2017-04-30 11:13:14.358	00:09:18	142	OK
1493568795332	2017-04-30 11:13:15.332	00:09:19	142	OK
1493568796332	2017-04-30 11:13:16.332	00:09:19	142	OK
1493568797327	2017-04-30 11:13:17.327	00:09:21	142	OK
1493568798332	2017-04-30 11:13:18.332	00:09:21	141	OK
1493568799323	2017-04-30 11:13:19.323	00:09:21	141	OK
1493568800342	2017-04-30 11:13:20.342	00:09:24	140	OK
1493568801318	2017-04-30 11:13:21.318	00:09:24	140	OK
1493568802315	2017-04-30 11:13:22.315	00:09:26	140	OK
1493568803843	2017-04-30 11:13:23.843	00:09:27	139	OK
1493568804814	2017-04-30 11:13:24.814	00:09:28	140	OK
1493568805817	2017-04-30 11:13:25.817	00:09:29	140	OK
1493568806862	2017-04-30 11:13:26.862	00:09:29	140	OK
1493568807809	2017-04-30 11:13:27.809	00:09:31	139	OK
1493568808809	2017-04-30 11:13:28.809	00:09:32	140	OK
1493568809799	2017-04-30 11:13:29.799	00:09:33	140	OK
1493568810802	2017-04-30 11:13:30.802	00:09:34	139	OK
1493568811802	2017-04-30 11:13:31.802	00:09:35	139	OK
1493568812809	2017-04-30 11:13:32.809	00:09:35	138	OK
1493568813801	2017-04-30 11:13:33.801	00:09:37	138	OK
1493568815283	2017-04-30 11:13:35.283	00:09:37	137	OK
1493568815833	2017-04-30 11:13:35.833	00:09:39	137	OK
1493568816779	2017-04-30 11:13:36.779	00:09:40	137	OK
1493568817778	2017-04-30 11:13:37.778	00:09:40	137	OK
1493568818777	2017-04-30 11:13:38.777	00:09:42	137	OK
1493568819774	2017-04-30 11:13:39.774	00:09:42	137	OK
1493568820770	2017-04-30 11:13:40.770	00:09:43	137	OK
1493568821771	2017-04-30 11:13:41.771	00:09:43	137	OK
1493568822775	2017-04-30 11:13:42.775	00:09:44	137	OK
1493568823807	2017-04-30 11:13:43.807	00:09:47	137	OK
1493568824771	2017-04-30 11:13:44.771	00:09:48	136	OK
1493568825798	2017-04-30 11:13:45.798	00:09:48	136	OK
1493568826781	2017-04-30 11:13:46.781	00:09:50	135	OK
1493568828251	2017-04-30 11:13:48.251	00:09:50	135	OK
1493568828764	2017-04-30 11:13:48.764	00:09:52	135	OK
1493568829759	2017-04-30 11:13:49.759	00:09:53	135	OK
1493568830764	2017-04-30 11:13:50.764	00:09:54	135	OK
1493568831762	2017-04-30 11:13:51.762	00:09:55	134	OK
1493568832744	2017-04-30 11:13:52.744	00:09:56	134	OK
1493568833764	2017-04-30 11:13:53.764	00:09:56	133	OK
1493568834759	2017-04-30 11:13:54.759	00:09:58	133	OK
1493568835752	2017-04-30 11:13:55.752	00:09:58	132	OK
1493568836800	2017-04-30 11:13:56.800	00:10:00	132	OK
1493568837745	2017-04-30 11:13:57.745	00:10:01	131	OK
1493568838734	2017-04-30 11:13:58.734	00:10:02	131	OK
1493568840223	2017-04-30 11:14:00.223	00:10:03	131	OK
1493568840723	2017-04-30 11:14:00.723	00:10:03	130	OK
1493568841719	2017-04-30 11:14:01.719	00:10:04	130	OK
1493568843218	2017-04-30 11:14:03.218	00:10:06	129	OK
1493568844213	2017-04-30 11:14:04.213	00:10:06	129	OK
1493568844720	2017-04-30 11:14:04.720	00:10:08	129	OK
1493568845715	2017-04-30 11:14:05.715	00:10:09	128	OK
1493568846718	2017-04-30 11:14:06.718	00:10:10	127	OK
1493568847710	2017-04-30 11:14:07.710	00:10:11	126	OK
1493568848719	2017-04-30 11:14:08.719	00:10:12	125	OK
1493568850199	2017-04-30 11:14:10.199	00:10:12	125	OK
1493568850707	2017-04-30 11:14:10.707	00:10:13	124	OK
1493568851699	2017-04-30 11:14:11.699	00:10:13	123	OK
1493568853196	2017-04-30 11:14:13.196	00:10:16	121	OK
1493568854696	2017-04-30 11:14:14.696	00:10:16	118	OK
1493568855186	2017-04-30 11:14:15.186	00:10:18	117	OK
1493568855693	2017-04-30 11:14:15.693	00:10:18	117	OK
1493568857690	2017-04-30 11:14:17.690	00:10:20	115	OK
1493568857716	2017-04-30 11:14:17.716	00:10:20	113	OK
1493568860747	2017-04-30 11:14:20.747	00:10:22	111	OK
1493568860752	2017-04-30 11:14:20.752	00:10:23	110	OK
1493568860734	2017-04-30 11:14:20.734	00:10:24	112	OK
1493568861678	2017-04-30 11:14:21.678	00:10:25	109	OK
1493568863708	2017-04-30 11:14:23.708	00:10:25	107	OK
1493568863674	2017-04-30 11:14:23.674	00:10:27	109	OK
1493568864681	2017-04-30 11:14:24.681	00:10:28	107	OK
1493568866164	2017-04-30 11:14:26.164	00:10:29	106	OK
1493568866666	2017-04-30 11:14:26.666	00:10:29	105	OK
1493568868160	2017-04-30 11:14:28.160	00:10:31	104	OK
1493568869153	2017-04-30 11:14:29.153	00:10:32	105	OK
1493568869668	2017-04-30 11:14:29.668	00:10:33	105	OK
1493568870681	2017-04-30 11:14:30.681	00:10:33	105	OK
1493568871661	2017-04-30 11:14:31.661	00:10:35	105	OK
1493568873144	2017-04-30 11:14:33.144	00:10:36	105	OK
1493568873647	2017-04-30 11:14:33.647	00:10:37	105	OK
1493568875150	2017-04-30 11:14:35.150	00:10:38	103	OK
1493568875643	2017-04-30 11:14:35.643	00:10:39	104	OK
1493568876639	2017-04-30 11:14:36.639	00:10:40	104	OK
1493568877647	2017-04-30 11:14:37.647	00:10:41	105	OK
1493568878644	2017-04-30 11:14:38.644	00:10:42	104	OK
1493568880135	2017-04-30 11:14:40.135	00:10:42	104	OK
1493568880627	2017-04-30 11:14:40.627	00:10:44	103	OK
1493568881645	2017-04-30 11:14:41.645	00:10:45	102	OK
1493568883135	2017-04-30 11:14:43.135	00:10:46	101	OK
1493568883629	2017-04-30 11:14:43.629	00:10:47	101	OK
1493568884633	2017-04-30 11:14:44.633	00:10:48	102	OK
1493568885631	2017-04-30 11:14:45.631	00:10:49	101	OK
1493568886627	2017-04-30 11:14:46.627	00:10:50	101	OK
1493568887616	2017-04-30 11:14:47.616	00:10:51	100	OK
1493568889614	2017-04-30 11:14:49.614	00:10:52	100	OK
1493568889662	2017-04-30 11:14:49.662	00:10:53	100	OK
1493568890618	2017-04-30 11:14:50.618	00:10:54	99	OK
1493568891616	2017-04-30 11:14:51.616	00:10:55	97	OK
1493568893139	2017-04-30 11:14:53.139	00:10:56	96	OK
1493568893602	2017-04-30 11:14:53.602	00:10:57	95	OK
1493568894597	2017-04-30 11:14:54.597	00:10:58	95	OK
1493568895612	2017-04-30 11:14:55.612	00:10:58	95	OK
1493568897167	2017-04-30 11:14:57.167	00:11:00	95	OK
1493568897597	2017-04-30 11:14:57.597	00:11:01	96	OK
1493568898589	2017-04-30 11:14:58.589	00:11:02	96	OK
1493568899596	2017-04-30 11:14:59.596	00:11:03	94	OK
1493568900592	2017-04-30 11:15:00.592	00:11:04	94	OK
1493568901591	2017-04-30 11:15:01.591	00:11:05	93	OK
1493568902591	2017-04-30 11:15:02.591	00:11:06	93	OK
1493568903586	2017-04-30 11:15:03.586	00:11:07	91	OK
1493568904581	2017-04-30 11:15:04.581	00:11:08	91	OK
1493568906165	2017-04-30 11:15:06.165	00:11:08	92	OK
1493568906569	2017-04-30 11:15:06.569	00:11:10	91	OK
1493568907569	2017-04-30 11:15:07.569	00:11:11	89	OK
1493568908577	2017-04-30 11:15:08.577	00:11:12	89	OK
1493568909572	2017-04-30 11:15:09.572	00:11:13	90	OK
1493568910570	2017-04-30 11:15:10.570	00:11:14	90	OK
1493568911576	2017-04-30 11:15:11.576	00:11:15	91	OK
1493568912552	2017-04-30 11:15:12.552	00:11:16	91	OK
1493568914048	2017-04-30 11:15:14.048	00:11:17	92	OK
1493568914548	2017-04-30 11:15:14.548	00:11:18	92	OK
1493568915545	2017-04-30 11:15:15.545	00:11:18	90	OK
1493568917075	2017-04-30 11:15:17.075	00:11:20	88	OK
1493568917545	2017-04-30 11:15:17.545	00:11:21	88	OK
1493568919040	2017-04-30 11:15:19.040	00:11:22	87	OK
1493568919537	2017-04-30 11:15:19.537	00:11:23	86	OK
1493568921032	2017-04-30 11:15:21.032	00:11:24	84	OK
1493568921534	2017-04-30 11:15:21.534	00:11:25	84	OK
1493568922529	2017-04-30 11:15:22.529	00:11:26	85	OK
1493568924534	2017-04-30 11:15:24.534	00:11:27	85	OK
1493568924548	2017-04-30 11:15:24.548	00:11:28	84	OK
1493568926036	2017-04-30 11:15:26.036	00:11:29	85	OK
1493568926522	2017-04-30 11:15:26.522	00:11:30	85	OK
1493568927521	2017-04-30 11:15:27.521	00:11:31	85	OK
1493568928514	2017-04-30 11:15:28.514	00:11:32	84	OK
1493568929509	2017-04-30 11:15:29.509	00:11:33	85	OK
1493568930535	2017-04-30 11:15:30.535	00:11:34	85	OK
1493568932008	2017-04-30 11:15:32.008	00:11:35	84	OK
1493568932516	2017-04-30 11:15:32.516	00:11:36	83	OK
1493568933506	2017-04-30 11:15:33.506	00:11:37	83	OK
1493568934519	2017-04-30 11:15:34.519	00:11:38	83	OK
1493568936010	2017-04-30 11:15:36.010	00:11:39	84	OK
1493568936500	2017-04-30 11:15:36.500	00:11:40	84	OK
1493568937492	2017-04-30 11:15:37.492	00:11:41	84	OK
1493568939005	2017-04-30 11:15:39.005	00:11:42	85	OK
1493568939502	2017-04-30 11:15:39.502	00:11:43	85	OK
1493568940480	2017-04-30 11:15:40.480	00:11:44	84	OK
1493568941487	2017-04-30 11:15:41.487	00:11:45	84	OK
1493568942478	2017-04-30 11:15:42.478	00:11:46	84	OK
1493568944472	2017-04-30 11:15:44.472	00:11:47	83	OK
1493568944983	2017-04-30 11:15:44.983	00:11:47	82	OK
1493568945476	2017-04-30 11:15:45.476	00:11:49	82	OK
1493568946490	2017-04-30 11:15:46.490	00:11:50	82	OK
1493568947468	2017-04-30 11:15:47.468	00:11:51	81	OK
1493568949460	2017-04-30 11:15:49.460	00:11:52	80	OK
1493568949468	2017-04-30 11:15:49.468	00:11:53	80	OK
1493568950463	2017-04-30 11:15:50.463	00:11:54	80	OK
1493568951458	2017-04-30 11:15:51.458	00:11:55	81	OK
1493568952456	2017-04-30 11:15:52.456	00:11:56	80	OK
1493568953450	2017-04-30 11:15:53.450	00:11:57	81	OK
1493568954460	2017-04-30 11:15:54.460	00:11:58	81	OK
1493568955443	2017-04-30 11:15:55.443	00:11:59	80	OK
1493568956444	2017-04-30 11:15:56.444	00:12:00	79	OK
1493568957439	2017-04-30 11:15:57.439	00:12:01	80	OK
1493568958963	2017-04-30 11:15:58.963	00:12:02	81	OK
1493568959440	2017-04-30 11:15:59.440	00:12:03	80	OK
1493568960444	2017-04-30 11:16:00.444	00:12:04	80	OK
1493568961430	2017-04-30 11:16:01.430	00:12:05	80	OK
1493568962433	2017-04-30 11:16:02.433	00:12:06	80	OK
1493568963426	2017-04-30 11:16:03.426	00:12:07	79	OK
1493568964948	2017-04-30 11:16:04.948	00:12:08	78	OK
1493568965422	2017-04-30 11:16:05.422	00:12:09	79	OK
1493568966418	2017-04-30 11:16:06.418	00:12:10	79	OK
1493568967428	2017-04-30 11:16:07.428	00:12:11	79	OK
1493568968413	2017-04-30 11:16:08.413	00:12:12	80	OK
1493568969422	2017-04-30 11:16:09.422	00:12:13	80	OK
1493568971407	2017-04-30 11:16:11.407	00:12:13	80	OK
1493568971410	2017-04-30 11:16:11.410	00:12:15	81	OK
1493568972406	2017-04-30 11:16:12.406	00:12:16	81	OK
1493568974399	2017-04-30 11:16:14.399	00:12:17	80	OK
1493568974402	2017-04-30 11:16:14.402	00:12:18	80	OK
1493568975402	2017-04-30 11:16:15.402	00:12:19	80	OK
1493568976394	2017-04-30 11:16:16.394	00:12:20	80	OK
1493568977397	2017-04-30 11:16:17.397	00:12:21	79	OK
1493568978889	2017-04-30 11:16:18.889	00:12:22	79	OK
1493568979387	2017-04-30 11:16:19.387	00:12:23	79	OK
1493568980384	2017-04-30 11:16:20.384	00:12:24	78	OK
1493568981896	2017-04-30 11:16:21.896	00:12:25	78	OK
1493568982388	2017-04-30 11:16:22.388	00:12:26	79	OK
1493568983894	2017-04-30 11:16:23.894	00:12:27	79	OK
1493568984378	2017-04-30 11:16:24.378	00:12:28	79	OK
1493568985373	2017-04-30 11:16:25.373	00:12:29	79	OK
1493568986372	2017-04-30 11:16:26.372	00:12:30	79	OK
1493568987367	2017-04-30 11:16:27.367	00:12:31	79	OK
1493568988368	2017-04-30 11:16:28.368	00:12:32	79	OK
1493568989362	2017-04-30 11:16:29.362	00:12:32	80	OK
1493568990362	2017-04-30 11:16:30.362	00:12:34	81	OK
1493568991357	2017-04-30 11:16:31.357	00:12:35	81	OK
1493568992357	2017-04-30 11:16:32.357	00:12:36	80	OK
1493568993353	2017-04-30 11:16:33.353	00:12:37	80	OK
1493568994354	2017-04-30 11:16:34.354	00:12:38	81	OK
1493568995352	2017-04-30 11:16:35.352	00:12:39	81	OK
1493568997343	2017-04-30 11:16:37.343	00:12:40	81	OK
1493568997345	2017-04-30 11:16:37.345	00:12:41	81	OK
1493568998343	2017-04-30 11:16:38.343	00:12:42	81	OK
1493568999338	2017-04-30 11:16:39.338	00:12:43	81	OK
1493569000338	2017-04-30 11:16:40.338	00:12:44	80	OK
1493569001844	2017-04-30 11:16:41.844	00:12:45	80	OK
1493569003328	2017-04-30 11:16:43.328	00:12:45	80	OK
1493569004326	2017-04-30 11:16:44.326	00:12:47	80	OK
1493569004832	2017-04-30 11:16:44.832	00:12:48	79	OK
1493569005840	2017-04-30 11:16:45.840	00:12:49	79	OK
1493569006839	2017-04-30 11:16:46.839	00:12:50	79	OK
1493569007849	2017-04-30 11:16:47.849	00:12:51	78	OK
1493569008837	2017-04-30 11:16:48.837	00:12:52	77	OK
1493569009821	2017-04-30 11:16:49.821	00:12:53	78	OK
1493569010828	2017-04-30 11:16:50.828	00:12:54	78	OK
1493569011839	2017-04-30 11:16:51.839	00:12:55	77	OK
1493569012824	2017-04-30 11:16:52.824	00:12:56	77	OK
1493569013830	2017-04-30 11:16:53.830	00:12:57	77	OK
1493569014819	2017-04-30 11:16:54.819	00:12:58	77	OK
1493569016299	2017-04-30 11:16:56.299	00:12:59	75	OK
1493569016806	2017-04-30 11:16:56.806	00:13:00	75	OK
1493569017805	2017-04-30 11:16:57.805	00:13:01	76	OK
1493569018814	2017-04-30 11:16:58.814	00:13:02	76	OK
1493569019808	2017-04-30 11:16:59.808	00:13:03	76	OK
1493569020813	2017-04-30 11:17:00.813	00:13:03	76	OK
1493569021802	2017-04-30 11:17:01.802	00:13:05	76	OK
1493569023283	2017-04-30 11:17:03.283	00:13:06	76	OK
1493569023787	2017-04-30 11:17:03.787	00:13:07	76	OK
1493569024807	2017-04-30 11:17:04.807	00:13:08	75	OK
1493569025780	2017-04-30 11:17:05.780	00:13:09	75	OK
1493569026785	2017-04-30 11:17:06.785	00:13:10	76	OK
1493569027787	2017-04-30 11:17:07.787	00:13:11	76	OK
1493569029267	2017-04-30 11:17:09.267	00:13:12	75	OK
1493569029772	2017-04-30 11:17:09.772	00:13:12	75	OK
1493569030762	2017-04-30 11:17:10.762	00:13:14	76	OK
1493569031777	2017-04-30 11:17:11.777	00:13:15	77	OK
1493569032784	2017-04-30 11:17:12.784	00:13:16	78	OK
1493569034261	2017-04-30 11:17:14.261	00:13:17	78	OK
1493569034762	2017-04-30 11:17:14.762	00:13:18	79	OK
1493569036249	2017-04-30 11:17:16.249	00:13:19	80	OK
1493569036755	2017-04-30 11:17:16.755	00:13:20	80	OK
1493569037752	2017-04-30 11:17:17.752	00:13:21	79	OK
1493569039747	2017-04-30 11:17:19.747	00:13:22	78	OK
1493569040264	2017-04-30 11:17:20.264	00:13:23	78	OK
1493569040745	2017-04-30 11:17:20.745	00:13:24	75	OK
1493569041735	2017-04-30 11:17:21.735	00:13:24	74	OK
1493569042752	2017-04-30 11:17:22.752	00:13:26	74	OK
1493569043749	2017-04-30 11:17:23.749	00:13:27	74	OK
1493569044755	2017-04-30 11:17:24.755	00:13:28	73	OK
1493569046225	2017-04-30 11:17:26.225	00:13:29	73	OK
1493569046726	2017-04-30 11:17:26.726	00:13:29	74	OK
1493569047722	2017-04-30 11:17:27.722	00:13:31	73	OK
1493569048726	2017-04-30 11:17:28.726	00:13:32	72	OK
1493569049721	2017-04-30 11:17:29.721	00:13:33	72	OK
1493569051213	2017-04-30 11:17:31.213	00:13:34	72	OK
1493569051724	2017-04-30 11:17:31.724	00:13:35	71	OK
1493569052713	2017-04-30 11:17:32.713	00:13:35	72	OK
1493569053724	2017-04-30 11:17:33.724	00:13:37	73	OK
1493569055251	2017-04-30 11:17:35.251	00:13:37	73	OK
1493569055709	2017-04-30 11:17:35.709	00:13:39	73	OK
1493569056708	2017-04-30 11:17:36.708	00:13:40	73	OK
1493569058248	2017-04-30 11:17:38.248	00:13:41	74	OK
1493569058706	2017-04-30 11:17:38.706	00:13:42	74	OK
1493569060243	2017-04-30 11:17:40.243	00:13:43	74	OK
1493569060691	2017-04-30 11:17:40.691	00:13:44	74	OK
1493569061721	2017-04-30 11:17:41.721	00:13:45	74	OK
1493569062709	2017-04-30 11:17:42.709	00:13:46	74	OK
1493569063715	2017-04-30 11:17:43.715	00:13:47	74	OK
1493569064685	2017-04-30 11:17:44.685	00:13:48	74	OK
1493569065694	2017-04-30 11:17:45.694	00:13:49	75	OK
1493569066688	2017-04-30 11:17:46.688	00:13:50	74	OK
